Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2019-01-02,3.377544641494751,3.4335807989315374,3.2245609518145475,3.239189874819992,508752000
2019-01-03,3.173483371734619,3.3512619200370706,3.1660450050395994,3.317293055632547,705552000
2019-01-04,3.376800775527954,3.414984565504231,3.215882631749183,3.2466280548609334,585620000
2019-01-07,3.5555713176727295,3.5925155797011,3.3827515845890326,3.4340769583062456,709160000
2019-01-08,3.467054605484009,3.639378515472861,3.3944058333384013,3.6371467919551717,786016000
2019-01-09,3.5352389812469482,3.582596995959416,3.4677971181856684,3.518378338135584,617260000
2019-01-10,3.600945472717285,3.6096236069964913,3.4554001554766547,3.515899520319643,523156000
2019-01-11,3.690206289291382,3.7130174831529086,3.5508595919834622,3.578629617661117,874764000
2019-01-14,3.7301266193389893,3.7554173535643547,3.614334994925471,3.637890102118774,730168000
2019-01-15,3.715993642807007,3.8022793677617206,3.6976454174440043,3.762855570797725,617012000
2019-01-16,3.6904547214508057,3.776244583511169,3.68500002918189,3.743267672473239,470104000
2019-01-17,3.761864423751831,3.801784086425822,3.6302040932307342,3.657478505605195,493436000
2019-01-18,3.8910441398620605,3.9170787775009392,3.7601277534578506,3.811700932698639,651336000
2019-01-22,3.6887190341949463,3.8724483800478415,3.658469469786453,3.8607948515802604,661552000
2019-01-23,3.701612710952759,3.8327771681851615,3.670371424106886,3.744011904265451,591020000
2019-01-24,3.9136080741882324,3.9312121556717474,3.7814519020358155,3.786162923358028,708972000
2019-01-25,3.97088360786438,3.9889837847391187,3.7514499988212924,3.8541002716388526,1154572000
2019-01-28,3.4219274520874023,3.5119324814477597,3.2481162301587734,3.3857270964828285,2511528000
2019-01-29,3.2629926204681396,3.4241588130969887,3.2483636982318833,3.375808837077624,1153932000
2019-01-30,3.406554937362671,3.4209358134287142,3.2595217883562695,3.339113057535904,974228000
2019-01-31,3.564249038696289,3.5999535292648943,3.381511424762657,3.403330901349419,842852000
2019-02-01,3.588548183441162,3.6396255084522044,3.53523960833728,3.582845443033253,625048000
2019-02-04,3.698884963989258,3.7360770356715824,3.582349443477123,3.604416733036331,528592000
2019-02-05,3.7179768085479736,3.7546730201199225,3.677065435672829,3.7107862531755473,542424000
2019-02-06,3.7936010360717773,3.8580675148540666,3.7457471548277255,3.751201847020624,702464000
2019-02-07,3.6552467346191406,3.7494669362667037,3.6123519142248894,3.7472354493560105,637120000
